latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
20.40979,-103.0095,356.29,0.57,0.52,2026-05-28,1940,N,nominal,2.0NRT,308.25,32.42,D
20.41669,-102.99969,342.18,0.57,0.52,2026-05-28,1940,N,low,2.0NRT,314.15,11.11,D
20.41924,-103.01164,348.76,0.57,0.52,2026-05-28,1940,N,nominal,2.0NRT,314.01,15.76,D
20.41844,-103.0142,349.79,0.57,0.52,2026-05-28,1940,N,nominal,2.0NRT,311.98,9.49,D
20.04709,-104.78526,333.26,0.38,0.58,2026-05-28,1940,N,nominal,2.0NRT,298.16,1.65,D
20.14743,-104.78631,330.88,0.38,0.58,2026-05-28,1940,N,nominal,2.0NRT,299.11,5.11,D
20.5418,-102.89118,344.25,0.56,0.52,2026-05-28,1940,N,low,2.0NRT,315.38,9.23,D
20.54281,-102.89388,347.09,0.56,0.51,2026-05-28,1940,N,nominal,2.0NRT,317.5,7.6,D
20.15027,-104.78745,338.37,0.38,0.58,2026-05-28,1940,N,nominal,2.0NRT,299.01,6.44,D
20.71139,-102.25297,346.35,0.51,0.49,2026-05-28,1940,N,nominal,2.0NRT,320.33,17.06,D
20.56752,-103.06116,346.37,0.57,0.52,2026-05-28,1940,N,nominal,2.0NRT,315.52,7.08,D
20.67542,-102.55092,344.94,0.53,0.5,2026-05-28,1940,N,low,2.0NRT,316.28,16.04,D
20.37501,-104.09312,341,0.34,0.56,2026-05-28,1940,N,low,2.0NRT,313.68,4.36,D
20.53574,-103.33955,339.96,0.6,0.53,2026-05-28,1940,N,low,2.0NRT,314.4,7.87,D
20.47503,-103.63599,343.2,0.63,0.54,2026-05-28,1940,N,low,2.0NRT,317.29,18.09,D
21.5802,-97.74055,337.75,0.43,0.38,2026-05-28,1940,N,nominal,2.0NRT,303.07,3.91,D
21.58366,-97.74123,346.31,0.43,0.38,2026-05-28,1940,N,nominal,2.0NRT,305.02,3.91,D
20.66702,-102.7858,350.21,0.55,0.51,2026-05-28,1940,N,nominal,2.0NRT,320.65,12.7,D
20.21589,-105.00412,332.38,0.39,0.59,2026-05-28,1940,N,nominal,2.0NRT,296.93,4.13,D
20.22154,-105.00413,347.8,0.39,0.59,2026-05-28,1940,N,nominal,2.0NRT,297.4,4.13,D
21.0295,-100.9765,342.25,0.42,0.45,2026-05-28,1940,N,nominal,2.0NRT,308.85,5.67,D
20.21752,-105.00109,337.95,0.39,0.59,2026-05-28,1940,N,nominal,2.0NRT,296.03,5.92,D
20.21667,-105.00493,334.79,0.39,0.59,2026-05-28,1940,N,nominal,2.0NRT,296.75,5.07,D
20.22233,-105.00496,336.15,0.39,0.59,2026-05-28,1940,N,nominal,2.0NRT,297.39,2.35,D
20.47299,-103.86743,367,0.32,0.55,2026-05-28,1940,N,high,2.0NRT,317.08,9.03,D
20.20449,-105.16392,345.77,0.4,0.6,2026-05-28,1940,N,nominal,2.0NRT,295.36,3.38,D
20.2037,-105.16754,332.72,0.4,0.6,2026-05-28,1940,N,nominal,2.0NRT,295.42,3.38,D
20.21003,-105.1647,350.44,0.4,0.6,2026-05-28,1940,N,nominal,2.0NRT,295.96,5.38,D
20.45718,-104.04164,367,0.33,0.55,2026-05-28,1940,N,high,2.0NRT,325.77,27.46,D
20.45781,-104.03869,351.11,0.33,0.55,2026-05-28,1940,N,nominal,2.0NRT,316.25,27.46,D
20.21555,-105.1656,350.96,0.4,0.6,2026-05-28,1940,N,nominal,2.0NRT,295.4,5.38,D
20.21478,-105.16909,334.16,0.4,0.6,2026-05-28,1940,N,nominal,2.0NRT,295.91,5.38,D
20.46216,-104.04309,340.29,0.33,0.55,2026-05-28,1940,N,nominal,2.0NRT,315.11,4.96,D
20.30676,-104.92733,340.72,0.38,0.59,2026-05-28,1940,N,nominal,2.0NRT,294.16,8.31,D
20.70668,-103.10497,349.37,0.57,0.52,2026-05-28,1940,N,nominal,2.0NRT,319.06,27.9,D
20.36548,-104.83536,341.37,0.37,0.58,2026-05-28,1940,N,nominal,2.0NRT,311.29,3.22,D
20.37087,-104.8362,355.64,0.37,0.58,2026-05-28,1940,N,nominal,2.0NRT,310.02,3.85,D
20.3688,-104.83538,350.6,0.37,0.58,2026-05-28,1940,N,nominal,2.0NRT,310.59,4.18,D
20.36809,-104.83864,345.98,0.37,0.58,2026-05-28,1940,N,nominal,2.0NRT,310.18,4.18,D
20.48358,-104.40628,336.07,0.35,0.57,2026-05-28,1940,N,nominal,2.0NRT,306.73,2.15,D
20.57487,-104.00198,354.41,0.33,0.55,2026-05-28,1940,N,nominal,2.0NRT,311.6,7.81,D
20.55731,-104.21086,336.57,0.34,0.56,2026-05-28,1940,N,low,2.0NRT,311.26,3.18,D
20.72601,-103.64845,344.2,0.62,0.54,2026-05-28,1940,N,nominal,2.0NRT,313.18,13.69,D
21.73054,-98.3294,331.69,0.45,0.39,2026-05-28,1940,N,low,2.0NRT,304.31,3.16,D
20.72639,-103.65073,367,0.62,0.54,2026-05-28,1940,N,high,2.0NRT,316.28,12.48,D
20.45888,-104.8941,337.87,0.38,0.58,2026-05-28,1940,N,low,2.0NRT,308.65,3.74,D
20.48982,-104.85458,343.05,0.37,0.58,2026-05-28,1940,N,nominal,2.0NRT,307.37,3.28,D
20.82675,-103.29149,343.23,0.59,0.53,2026-05-28,1940,N,low,2.0NRT,315.85,53.9,D
20.89278,-103.04247,353.16,0.56,0.52,2026-05-28,1940,N,nominal,2.0NRT,322.41,23.05,D
20.46865,-105.10714,367,0.39,0.59,2026-05-28,1940,N,high,2.0NRT,314.28,21.8,D
20.46949,-105.10324,347.46,0.39,0.59,2026-05-28,1940,N,nominal,2.0NRT,304.9,17.34,D
20.47404,-105.10838,367,0.39,0.59,2026-05-28,1940,N,high,2.0NRT,305.61,8.11,D
20.47517,-105.10318,336.96,0.39,0.59,2026-05-28,1940,N,nominal,2.0NRT,303.79,8.48,D
20.97174,-102.77236,351.85,0.54,0.51,2026-05-28,1940,N,nominal,2.0NRT,324.66,14.77,D
20.62922,-104.46041,338.43,0.35,0.57,2026-05-28,1940,N,nominal,2.0NRT,307.17,2.98,D
20.63495,-104.45892,367,0.35,0.57,2026-05-28,1940,N,high,2.0NRT,328.03,88.69,D
20.63351,-104.46577,339.48,0.35,0.57,2026-05-28,1940,N,nominal,2.0NRT,306.33,15.98,D
20.63422,-104.46239,367,0.35,0.57,2026-05-28,1940,N,low,2.0NRT,329.97,88.69,D
20.561,-104.88612,335.6,0.37,0.58,2026-05-28,1940,N,low,2.0NRT,306.75,3.3,D
20.44208,-105.44144,355.33,0.41,0.6,2026-05-28,1940,N,nominal,2.0NRT,301.25,5.34,D
20.44129,-105.4451,340.61,0.41,0.6,2026-05-28,1940,N,nominal,2.0NRT,300.64,5.34,D
21.85327,-98.13786,334.15,0.44,0.38,2026-05-28,1940,N,low,2.0NRT,304.37,2.2,D
20.44126,-105.4418,354.26,0.41,0.6,2026-05-28,1940,N,nominal,2.0NRT,301.4,6.83,D
20.44043,-105.44549,341.86,0.41,0.6,2026-05-28,1940,N,nominal,2.0NRT,300.89,6.83,D
21.85221,-98.41838,343.84,0.45,0.39,2026-05-28,1940,N,nominal,2.0NRT,303.93,7.25,D
20.48883,-105.35754,333.63,0.4,0.6,2026-05-28,1940,N,nominal,2.0NRT,297.18,2.97,D
20.49396,-105.36034,339.17,0.4,0.6,2026-05-28,1940,N,nominal,2.0NRT,296.44,4.18,D
20.73692,-104.39104,345.68,0.34,0.56,2026-05-28,1940,N,nominal,2.0NRT,314.51,4.22,D
22.02785,-98.24048,331.24,0.44,0.38,2026-05-28,1940,N,low,2.0NRT,301.99,6.72,D
20.95446,-103.99737,348.14,0.32,0.55,2026-05-28,1940,N,low,2.0NRT,318.62,6.71,D
20.8431,-104.65852,336.91,0.36,0.57,2026-05-28,1940,N,low,2.0NRT,310.51,3.11,D
20.84351,-104.65643,336.11,0.36,0.57,2026-05-28,1940,N,low,2.0NRT,310.98,3.63,D
20.76001,-105.14048,367,0.38,0.59,2026-05-28,1940,N,high,2.0NRT,302.43,17.28,D
20.8919,-104.53333,336.32,0.35,0.57,2026-05-28,1940,N,low,2.0NRT,309.75,2.1,D
20.76166,-105.13296,349.2,0.38,0.59,2026-05-28,1940,N,nominal,2.0NRT,300.01,37.03,D
20.76084,-105.1367,348.13,0.38,0.59,2026-05-28,1940,N,nominal,2.0NRT,310.51,37.03,D
20.76623,-105.13788,367,0.38,0.59,2026-05-28,1940,N,high,2.0NRT,299.53,37.03,D
20.8978,-104.53109,335.51,0.35,0.57,2026-05-28,1940,N,low,2.0NRT,309.59,6.68,D
20.89705,-104.53456,339.27,0.35,0.57,2026-05-28,1940,N,nominal,2.0NRT,309.04,2.1,D
20.76538,-105.14176,336.35,0.38,0.59,2026-05-28,1940,N,nominal,2.0NRT,299.69,17.28,D
21.28649,-102.69115,344.64,0.53,0.5,2026-05-28,1940,N,low,2.0NRT,318.47,10.68,D
20.93894,-104.56673,340.44,0.35,0.57,2026-05-28,1940,N,nominal,2.0NRT,309.82,2.49,D
20.93686,-104.67956,367,0.36,0.57,2026-05-28,1940,N,high,2.0NRT,312.75,6.61,D
21.24722,-103.22262,342.82,0.57,0.52,2026-05-28,1940,N,nominal,2.0NRT,315.97,5.6,D
21.1415,-103.74447,350.25,0.62,0.54,2026-05-28,1940,N,nominal,2.0NRT,315.81,17.75,D
22.16188,-98.36545,336.05,0.44,0.39,2026-05-28,1940,N,low,2.0NRT,304.47,2.38,D
21.24697,-103.2237,345.5,0.57,0.52,2026-05-28,1940,N,nominal,2.0NRT,316.31,6.74,D
20.93623,-104.6789,352.77,0.36,0.57,2026-05-28,1940,N,nominal,2.0NRT,312.88,3.54,D
20.93559,-104.68185,337.31,0.36,0.57,2026-05-28,1940,N,nominal,2.0NRT,310.02,3.54,D
21.14377,-103.73882,336.59,0.62,0.54,2026-05-28,1940,N,nominal,2.0NRT,310.32,13.35,D
21.14238,-103.74538,349.18,0.62,0.54,2026-05-28,1940,N,nominal,2.0NRT,315.26,13.35,D
21.02531,-104.34279,341.64,0.34,0.56,2026-05-28,1940,N,nominal,2.0NRT,314.42,1.72,D
21.14643,-103.82329,348.21,0.62,0.54,2026-05-28,1940,N,nominal,2.0NRT,316.98,68.69,D
20.8538,-105.18155,334.58,0.38,0.59,2026-05-28,1940,N,nominal,2.0NRT,300.02,6.69,D
20.853,-105.18515,351.39,0.38,0.59,2026-05-28,1940,N,nominal,2.0NRT,300.08,6.3,D
21.1504,-103.8289,367,0.62,0.54,2026-05-28,1940,N,low,2.0NRT,329.33,67.92,D
21.14915,-103.83485,299.86,0.62,0.54,2026-05-28,1940,N,low,2.0NRT,312.95,39.98,D
21.15554,-103.82892,345.57,0.62,0.54,2026-05-28,1940,N,nominal,2.0NRT,310.62,67.92,D
21.15427,-103.83494,342.67,0.62,0.54,2026-05-28,1940,N,nominal,2.0NRT,309.76,39.98,D
21.48628,-102.23653,347.3,0.49,0.49,2026-05-28,1940,N,nominal,2.0NRT,319.34,8.73,D
21.53926,-101.9921,346.08,0.47,0.48,2026-05-28,1940,N,nominal,2.0NRT,316.35,13.76,D
20.92759,-104.94635,352.03,0.37,0.58,2026-05-28,1940,N,nominal,2.0NRT,303.22,5.74,D
21.07761,-104.27223,367,0.33,0.56,2026-05-28,1940,N,high,2.0NRT,312.42,19.55,D
21.08501,-104.2373,354.11,0.33,0.55,2026-05-28,1940,N,nominal,2.0NRT,314.55,5.01,D
21.08204,-104.27633,367,0.33,0.56,2026-05-28,1940,N,high,2.0NRT,312.58,17.84,D
21.49805,-102.29336,347.16,0.49,0.49,2026-05-28,1940,N,nominal,2.0NRT,316.05,8.75,D
20.91637,-105.1272,335.87,0.38,0.59,2026-05-28,1940,N,nominal,2.0NRT,300.81,3.02,D
21.11186,-104.33643,367,0.34,0.56,2026-05-28,1940,N,high,2.0NRT,313.01,11.66,D
20.99718,-105.07678,331.7,0.38,0.58,2026-05-28,1940,N,nominal,2.0NRT,301.55,4.79,D
20.99635,-105.08058,347,0.38,0.58,2026-05-28,1940,N,nominal,2.0NRT,303.72,5.14,D
21.02154,-105.1193,367,0.38,0.59,2026-05-28,1940,N,high,2.0NRT,303.18,6.22,D
21.04987,-104.98819,343.86,0.37,0.58,2026-05-28,1940,N,nominal,2.0NRT,298.89,7.76,D
21.02224,-105.11605,342.73,0.38,0.59,2026-05-28,1940,N,nominal,2.0NRT,303.14,6.22,D
21.69567,-102.12157,353,0.48,0.48,2026-05-28,1940,N,nominal,2.0NRT,320.84,31.01,D
21.69544,-102.12031,350.88,0.48,0.48,2026-05-28,1940,N,nominal,2.0NRT,318.95,47,D
21.24769,-104.49639,367,0.34,0.56,2026-05-28,1942,N,high,2.0NRT,311.56,15.06,D
21.25313,-104.49599,367,0.34,0.56,2026-05-28,1942,N,high,2.0NRT,314.58,15.06,D
21.17083,-105.03378,334.06,0.37,0.58,2026-05-28,1942,N,nominal,2.0NRT,299.25,2.69,D
21.18109,-105.03782,340.38,0.37,0.58,2026-05-28,1942,N,nominal,2.0NRT,299.69,6.92,D
21.21276,-105.16438,331.97,0.38,0.58,2026-05-28,1942,N,low,2.0NRT,304.46,1.72,D
21.45954,-104.13654,367,0.32,0.55,2026-05-28,1942,N,high,2.0NRT,320.73,13.63,D
21.45888,-104.13971,367,0.32,0.55,2026-05-28,1942,N,high,2.0NRT,322.08,13.34,D
21.4616,-104.41538,367,0.33,0.56,2026-05-28,1942,N,high,2.0NRT,319.36,12.57,D
21.46099,-104.41821,355.85,0.33,0.56,2026-05-28,1942,N,nominal,2.0NRT,316.47,8.1,D
21.46689,-104.41545,367,0.33,0.56,2026-05-28,1942,N,high,2.0NRT,311.04,12.57,D
21.46625,-104.41848,346.81,0.33,0.56,2026-05-28,1942,N,nominal,2.0NRT,310.07,8.1,D
21.88862,-102.45093,349.37,0.5,0.49,2026-05-28,1942,N,nominal,2.0NRT,321.49,10.5,D
22.75294,-97.95653,337.86,0.42,0.38,2026-05-28,1942,N,low,2.0NRT,309.13,4.63,D
22.75706,-97.95313,339.7,0.42,0.38,2026-05-28,1942,N,low,2.0NRT,309.86,4.63,D
22.75638,-97.95723,351.3,0.42,0.38,2026-05-28,1942,N,nominal,2.0NRT,309.07,4.63,D
21.58664,-104.36667,334.92,0.33,0.55,2026-05-28,1942,N,low,2.0NRT,308.25,2.87,D
21.61279,-104.34301,339.52,0.33,0.55,2026-05-28,1942,N,low,2.0NRT,312.84,3.62,D
21.67327,-104.20531,367,0.32,0.55,2026-05-28,1942,N,high,2.0NRT,310.05,5.18,D
21.67383,-104.20263,341.38,0.32,0.55,2026-05-28,1942,N,nominal,2.0NRT,307.56,5.18,D
21.6783,-104.20614,367,0.32,0.55,2026-05-28,1942,N,high,2.0NRT,314.9,8.88,D
21.67773,-104.20887,367,0.32,0.55,2026-05-28,1942,N,high,2.0NRT,317.18,7.95,D
21.67887,-104.20346,349.37,0.32,0.55,2026-05-28,1942,N,nominal,2.0NRT,311.16,8.88,D
21.67716,-104.21159,349.01,0.32,0.55,2026-05-28,1942,N,nominal,2.0NRT,310.37,7.95,D
21.68442,-104.20182,334.7,0.32,0.55,2026-05-28,1942,N,low,2.0NRT,309.01,3.28,D
21.68386,-104.20449,343.78,0.32,0.55,2026-05-28,1942,N,nominal,2.0NRT,311.74,8.88,D
21.68272,-104.20994,341.05,0.32,0.55,2026-05-28,1942,N,nominal,2.0NRT,307.46,7.95,D
21.68825,-104.20841,367,0.32,0.55,2026-05-28,1942,N,high,2.0NRT,311.12,8.84,D
22.83355,-98.18867,341.1,0.43,0.38,2026-05-28,1942,N,low,2.0NRT,308.87,5.08,D
22.39603,-100.98627,338.3,0.4,0.44,2026-05-28,1942,N,low,2.0NRT,312.39,5.36,D
21.77189,-104.1288,344.44,0.63,0.54,2026-05-28,1942,N,low,2.0NRT,317.01,10.18,D
22.96886,-97.87988,367,0.42,0.38,2026-05-28,1942,N,high,2.0NRT,309.84,26.38,D
22.96819,-97.88391,338.05,0.42,0.38,2026-05-28,1942,N,nominal,2.0NRT,304.75,5.92,D
21.8793,-104.21187,350.33,0.32,0.55,2026-05-28,1942,N,nominal,2.0NRT,313.29,4.84,D
21.69896,-105.13552,347.13,0.37,0.58,2026-05-28,1942,N,nominal,2.0NRT,306.33,7.44,D
21.70422,-105.13682,367,0.37,0.58,2026-05-28,1942,N,high,2.0NRT,304.23,7.44,D
21.70345,-105.1404,334.94,0.37,0.58,2026-05-28,1942,N,nominal,2.0NRT,303.63,8.25,D
23.04216,-98.17669,337.52,0.43,0.38,2026-05-28,1942,N,low,2.0NRT,305.05,4.03,D
22.98717,-98.62885,338.4,0.45,0.39,2026-05-28,1942,N,low,2.0NRT,312.74,5.5,D
22.98638,-98.62787,339.9,0.44,0.39,2026-05-28,1942,N,low,2.0NRT,312.77,6.74,D
23.12382,-98.06065,332.49,0.42,0.38,2026-05-28,1942,N,low,2.0NRT,306.09,3.49,D
21.87477,-104.54609,330.81,0.33,0.56,2026-05-28,1942,N,low,2.0NRT,304.71,2.18,D
21.77592,-105.02682,367,0.36,0.57,2026-05-28,1942,N,high,2.0NRT,308.65,10.77,D
21.80828,-104.97884,345.96,0.36,0.57,2026-05-28,1942,N,nominal,2.0NRT,304.83,3.34,D
21.85642,-105.00961,367,0.36,0.57,2026-05-28,1942,N,high,2.0NRT,309.82,24.23,D
21.85564,-105.01322,342.17,0.36,0.57,2026-05-28,1942,N,nominal,2.0NRT,311.08,24.23,D
21.85489,-105.01679,339.83,0.36,0.57,2026-05-28,1942,N,nominal,2.0NRT,302.21,13.72,D
21.86167,-105.01064,334.7,0.36,0.57,2026-05-28,1942,N,nominal,2.0NRT,303.78,24.23,D
21.8609,-105.01424,335.91,0.36,0.57,2026-05-28,1942,N,nominal,2.0NRT,302.17,24.23,D
21.96237,-104.50006,334.23,0.33,0.55,2026-05-28,1942,N,low,2.0NRT,308.64,2.29,D
21.85639,-105.00883,367,0.36,0.57,2026-05-28,1942,N,high,2.0NRT,304.02,50.65,D
21.85478,-105.01613,367,0.36,0.57,2026-05-28,1942,N,high,2.0NRT,304.31,19.18,D
21.91319,-104.75016,338.01,0.34,0.56,2026-05-28,1942,N,nominal,2.0NRT,303.18,2.92,D
21.86082,-105.01357,341.37,0.36,0.57,2026-05-28,1942,N,nominal,2.0NRT,302.67,50.65,D
21.86674,-105.01157,367,0.36,0.57,2026-05-28,1942,N,high,2.0NRT,303.91,3.34,D
21.86599,-105.01501,331.8,0.36,0.57,2026-05-28,1942,N,nominal,2.0NRT,301.96,3.34,D
21.85059,-105.08498,341.46,0.36,0.57,2026-05-28,1942,N,nominal,2.0NRT,305.75,4.43,D
21.83287,-105.16534,331.39,0.37,0.58,2026-05-28,1942,N,low,2.0NRT,303.38,2.07,D
21.94836,-104.83668,367,0.35,0.57,2026-05-28,1942,N,high,2.0NRT,306.36,17.37,D
21.94785,-104.839,356.61,0.35,0.57,2026-05-28,1942,N,nominal,2.0NRT,305.76,12.61,D
21.95165,-104.87164,339.98,0.35,0.57,2026-05-28,1942,N,nominal,2.0NRT,306.5,4.93,D
22.06893,-104.42073,346.22,0.33,0.55,2026-05-28,1942,N,nominal,2.0NRT,307.06,2.64,D
22.01181,-104.81765,347.67,0.35,0.56,2026-05-28,1942,N,nominal,2.0NRT,304.69,3.42,D
22.01212,-104.81974,343.51,0.35,0.56,2026-05-28,1942,N,nominal,2.0NRT,303.75,3.49,D
21.98019,-105.01501,348.8,0.36,0.57,2026-05-28,1942,N,nominal,2.0NRT,305.6,6.29,D
21.97944,-105.01842,330.74,0.36,0.57,2026-05-28,1942,N,low,2.0NRT,304.88,4.41,D
21.96783,-105.07127,336.52,0.36,0.57,2026-05-28,1942,N,low,2.0NRT,306.55,5.04,D
21.96707,-105.07471,349.9,0.36,0.57,2026-05-28,1942,N,nominal,2.0NRT,305.7,5.32,D
22.03829,-104.84836,348.32,0.35,0.56,2026-05-28,1942,N,nominal,2.0NRT,304.32,4.52,D
21.99095,-105.06594,338.36,0.36,0.57,2026-05-28,1942,N,nominal,2.0NRT,305.91,3.37,D
21.98718,-105.08317,334.45,0.36,0.57,2026-05-28,1942,N,low,2.0NRT,305.96,1.58,D
22.0298,-104.91248,338.43,0.35,0.57,2026-05-28,1942,N,nominal,2.0NRT,307.21,2.57,D
22.14492,-104.62529,352.98,0.34,0.56,2026-05-28,1942,N,nominal,2.0NRT,301.6,5.02,D
22.09513,-104.86022,350.02,0.35,0.56,2026-05-28,1942,N,nominal,2.0NRT,302.52,3.48,D
22.06199,-105.01558,332.41,0.35,0.57,2026-05-28,1942,N,low,2.0NRT,303.48,2.52,D
22.06415,-105.03104,333.32,0.36,0.57,2026-05-28,1942,N,low,2.0NRT,304.67,3.13,D
22.12916,-104.75035,330.97,0.34,0.56,2026-05-28,1942,N,nominal,2.0NRT,299.28,2.47,D
22.09693,-104.8585,338.83,0.35,0.56,2026-05-28,1942,N,nominal,2.0NRT,303.07,4.98,D
22.09626,-104.86152,333.81,0.35,0.56,2026-05-28,1942,N,nominal,2.0NRT,301.25,3.66,D
22.06273,-105.01333,339.34,0.35,0.57,2026-05-28,1942,N,nominal,2.0NRT,303.85,3.15,D
22.12578,-104.7517,340.22,0.34,0.56,2026-05-28,1942,N,nominal,2.0NRT,298.76,2.31,D
22.06399,-105.0323,340.99,0.36,0.57,2026-05-28,1942,N,nominal,2.0NRT,304.59,2.25,D
22.26009,-104.20458,345.07,0.63,0.54,2026-05-28,1942,N,nominal,2.0NRT,313.59,5.87,D
22.06792,-105.08892,350.38,0.36,0.57,2026-05-28,1942,N,nominal,2.0NRT,304.29,3.07,D
22.09058,-105.01078,331.75,0.35,0.57,2026-05-28,1942,N,low,2.0NRT,305.36,3.3,D
22.15306,-104.89841,342.61,0.35,0.57,2026-05-28,1942,N,nominal,2.0NRT,302.49,8.16,D
22.15236,-104.90168,339.31,0.35,0.57,2026-05-28,1942,N,nominal,2.0NRT,303.04,6.66,D
22.08106,-105.25526,351.85,0.37,0.58,2026-05-28,1942,N,nominal,2.0NRT,305.54,5.91,D
22.08029,-105.2588,347.07,0.37,0.58,2026-05-28,1942,N,nominal,2.0NRT,306.44,6.61,D
22.15356,-104.99667,341.59,0.35,0.57,2026-05-28,1942,N,nominal,2.0NRT,306.39,3.17,D
22.15734,-105.00439,367,0.35,0.57,2026-05-28,1942,N,high,2.0NRT,306.5,9.84,D
22.15918,-104.99586,332.25,0.35,0.57,2026-05-28,1942,N,low,2.0NRT,305.06,3.17,D
22.15672,-105.00726,331.99,0.35,0.57,2026-05-28,1942,N,nominal,2.0NRT,303.14,4.12,D
22.15077,-105.035,333.25,0.35,0.57,2026-05-28,1942,N,nominal,2.0NRT,301.08,2.67,D
22.15725,-105.0811,337.45,0.36,0.57,2026-05-28,1942,N,nominal,2.0NRT,306.2,4.1,D
22.15645,-105.08484,332.59,0.36,0.57,2026-05-28,1942,N,low,2.0NRT,305.47,2.82,D
22.15626,-105.08215,340.74,0.36,0.57,2026-05-28,1942,N,nominal,2.0NRT,306.76,5.97,D
22.22767,-104.88133,340.58,0.35,0.56,2026-05-28,1942,N,nominal,2.0NRT,304.85,4.35,D
22.28439,-104.64532,332.51,0.33,0.56,2026-05-28,1942,N,low,2.0NRT,306.95,3.96,D
22.28939,-104.64674,347.19,0.33,0.56,2026-05-28,1942,N,nominal,2.0NRT,310.68,3.96,D
22.23954,-104.90117,331.76,0.35,0.56,2026-05-28,1942,N,low,2.0NRT,302.49,3.05,D
22.29503,-104.66977,367,0.33,0.56,2026-05-28,1942,N,high,2.0NRT,314.54,4.94,D
22.29561,-104.66707,346.45,0.33,0.56,2026-05-28,1942,N,nominal,2.0NRT,310.9,4.94,D
22.29446,-104.67241,343.8,0.33,0.56,2026-05-28,1942,N,nominal,2.0NRT,311.77,5.68,D
22.3001,-104.67088,367,0.33,0.56,2026-05-28,1942,N,high,2.0NRT,312.79,7.84,D
22.29944,-104.67391,339.4,0.33,0.56,2026-05-28,1942,N,nominal,2.0NRT,312.44,4.62,D
22.24229,-104.93824,332.6,0.35,0.57,2026-05-28,1942,N,low,2.0NRT,304.8,3.64,D
22.25054,-104.92514,330.55,0.35,0.56,2026-05-28,1942,N,low,2.0NRT,303.59,2.82,D
22.25328,-104.93743,331.24,0.35,0.57,2026-05-28,1942,N,low,2.0NRT,304.11,3.87,D
22.20029,-105.18131,341.47,0.36,0.57,2026-05-28,1942,N,nominal,2.0NRT,303.97,4.29,D
22.19959,-105.18456,345.8,0.36,0.57,2026-05-28,1942,N,nominal,2.0NRT,306.44,5.39,D
22.2056,-105.18224,344.83,0.36,0.57,2026-05-28,1942,N,nominal,2.0NRT,304.64,4.29,D
22.27746,-104.95068,337.32,0.35,0.57,2026-05-28,1942,N,nominal,2.0NRT,304.4,5.59,D
22.28257,-104.95206,345.68,0.35,0.57,2026-05-28,1942,N,nominal,2.0NRT,306.21,8.52,D
22.28152,-104.95693,331.72,0.35,0.57,2026-05-28,1942,N,low,2.0NRT,304.56,8.58,D
22.30276,-104.95879,333.39,0.35,0.57,2026-05-28,1942,N,nominal,2.0NRT,301.82,3.06,D
22.29869,-104.95811,331.3,0.35,0.57,2026-05-28,1942,N,low,2.0NRT,302.39,7.16,D
22.33823,-104.87645,333.4,0.34,0.56,2026-05-28,1942,N,nominal,2.0NRT,301.15,2.12,D
22.37155,-104.82195,334.36,0.34,0.56,2026-05-28,1942,N,nominal,2.0NRT,303.33,2.89,D
22.31019,-105.20416,339.07,0.36,0.57,2026-05-28,1942,N,nominal,2.0NRT,305.17,2.83,D
22.40739,-104.77966,334.27,0.34,0.56,2026-05-28,1942,N,nominal,2.0NRT,305.1,1.92,D
22.41924,-104.79906,333.77,0.34,0.56,2026-05-28,1942,N,nominal,2.0NRT,303.99,1.89,D
22.27243,-105.53035,367,0.38,0.59,2026-05-28,1942,N,high,2.0NRT,306.39,9.98,D
22.4299,-104.79913,343.96,0.34,0.56,2026-05-28,1942,N,nominal,2.0NRT,306.59,2.23,D
22.43525,-104.79908,331.01,0.34,0.56,2026-05-28,1942,N,low,2.0NRT,302.61,1.23,D
22.35583,-105.17063,339.71,0.36,0.57,2026-05-28,1942,N,nominal,2.0NRT,304.13,4.75,D
22.27408,-105.53149,367,0.38,0.59,2026-05-28,1942,N,high,2.0NRT,306.44,13.1,D
22.35549,-105.16798,340.63,0.36,0.57,2026-05-28,1942,N,nominal,2.0NRT,303.89,4.2,D
22.32568,-105.35114,338.46,0.37,0.58,2026-05-28,1942,N,nominal,2.0NRT,304.76,4.75,D
22.42357,-105.03254,346.56,0.35,0.57,2026-05-28,1942,N,nominal,2.0NRT,306.9,3.53,D
22.47452,-104.84826,336.27,0.34,0.56,2026-05-28,1942,N,nominal,2.0NRT,301.91,2.71,D
22.45768,-104.95061,331.42,0.34,0.56,2026-05-28,1942,N,nominal,2.0NRT,304.56,2.6,D
22.46266,-104.9525,367,0.34,0.56,2026-05-28,1942,N,high,2.0NRT,303.32,2.6,D
22.45299,-105.02197,367,0.35,0.57,2026-05-28,1942,N,high,2.0NRT,307.39,8.19,D
22.45223,-105.02544,367,0.35,0.57,2026-05-28,1942,N,high,2.0NRT,306.81,8.19,D
22.53164,-104.75632,348.2,0.34,0.56,2026-05-28,1942,N,nominal,2.0NRT,305.93,5.67,D
22.52596,-104.8831,353.19,0.34,0.56,2026-05-28,1942,N,nominal,2.0NRT,308.73,7.31,D
22.52513,-104.88701,334.84,0.34,0.56,2026-05-28,1942,N,nominal,2.0NRT,306.08,3.53,D
22.46746,-105.18163,333.52,0.36,0.57,2026-05-28,1942,N,nominal,2.0NRT,302.63,1.97,D
22.52746,-104.88609,367,0.34,0.56,2026-05-28,1942,N,high,2.0NRT,309.69,6.98,D
